,EXP,REXP,SEXP
3231,210,140.35,129
3232,212,142.16899999999995,69
3233,213,143.16,62
3234,1585,711.2860000000002,365
3235,214,143.799,63
3236,215,144.785,64
3237,1571,1048.98,187
3238,1572,1049.97,188
3239,1573,1050.97,189
3240,1574,1051.93,190
3241,1575,1052.93,191
3242,1576,1053.91,192
3243,1577,1054.9,193
3244,1578,1055.84,194
3245,1579,1056.84,195
3246,1580,1057.83,196
3247,1586,711.485,366
3248,1581,1058.82,197
3249,1582,1059.81,198
3250,1583,1060.8,199
3251,1587,712.447,367
3252,1584,1061.69,200
3253,1585,1062.68,201
3254,1586,1063.68,202
3255,1587,1064.67,203
3256,1588,1065.66,204
3257,1589,1066.64,205
3258,1590,1067.53,206
3259,1588,713.317,368
3260,1589,714.313,369
3261,1591,1068.43,207
3262,1590,715.2869999999998,370
3263,1592,1069.4,208
3264,1591,716.2710000000002,610
3265,1593,1070.36,209
3266,1594,1071.32,210
3267,1595,1072.31,211
3268,1596,1073.3,212
3269,1597,1074.29,213
3270,1598,1075.28,214
3271,1599,1075.9,215
3272,1600,1075.98,216
3273,1593,715.352,372
3274,216,144.748,135
3275,1602,1073.11,280
3276,1604,1075.1,107
3277,1594,716.1510000000002,373
3278,1596,718.078,374
3279,1605,1075.95,218
3280,1606,1076.62,219
3281,1607,1076.38,220
3282,1597,718.29,241
3283,1598,719.273,375
3284,1608,1077.26,52
3285,1609,1078.13,108
3286,1610,1079.05,221
3287,1611,1080.05,109
3288,1612,1080.9,222
3289,1613,1081.89,223
3290,1614,1082.64,224
3291,1615,1083.63,225
3292,1616,1084.53,226
3293,1617,1085.46,227
3294,1618,1086.44,228
3295,1619,1086.3,229
3296,1620,1087.3,230
3297,1621,1088.29,231
3298,1622,1089.26,232
3299,1623,1090.23,233
3300,1624,1091.22,234
3301,1625,1092.21,235
3302,1626,1093.21,236
3303,1627,1094.2,237
3304,1628,1095.16,238
3305,1629,1096.16,239
3306,1630,1097.12,110
3307,1631,1098.12,240
3308,1632,1099.1,241
3309,1633,1100.08,242
3310,1634,1101.08,243
3311,1635,1102.07,244
3312,1636,1103.02,245
3313,1637,1103.99,246
3314,1640,1106.75,248
3315,1641,1107.71,249
3316,1599,718.8760000000002,618
3317,1601,720.826,620
3318,1611,730.175,244
3319,258,101.13,46
3320,1612,731.074,378
3321,1646,1110.61,250
3322,1647,1111.6,251
3323,1648,1112.59,252
3324,259,102.078,47
3325,1613,731.1189999999998,624
3326,1615,733.072,44
3327,1616,732.8560000000001,246
3328,260,102.628,48
3329,1617,731.852,247
3330,1665,1121.05,160
3331,371,157.726,281
3332,261,103.614,116
3333,1666,1121.71,253
3334,1618,732.56,380
3335,1619,733.56,381
3336,264,106.589,50
3337,1620,734.539,630
3338,265,107.563,51
3339,462,225.435,320
3340,1622,735.637,249
3341,1667,1120.44,254
3342,1668,1121.44,255
3343,1669,1120.24,161
3344,1670,1121.24,162
3345,266,108.274,52
3346,218,143.987,137
3347,220,145.964,0
3348,1624,735.295,51
3349,1625,736.175,250
3350,267,109.034,53
3351,221,145.878,1
3352,222,146.871,72
3353,223,147.868,73
3354,268,109.601,54
3355,272,130.178,36
3356,1674,1112.71,256
3357,1675,1113.68,257
3358,1676,1114.56,369
3359,1678,1116.55,259
3360,1679,1117.54,260
3361,1680,1118.48,261
3362,1681,1119.46,262
3363,1682,1120.39,263
3364,1683,1121.38,264
3365,1684,1122.38,265
3366,1685,1123.38,266
3367,1686,1124.37,267
3368,1687,1125.35,268
3369,1688,1126.32,269
3370,1689,1127.3,270
3371,1690,1128.29,271
3372,1691,1129.26,53
3373,1692,1130.26,163
3374,1693,1131.22,384
3375,1695,1133.21,108
3376,1696,1132.53,113
3377,1697,1133.52,114
3378,224,148.33,141
3379,1698,1134.5,109
3380,1699,1135.48,110
3381,226,150.3,22
3382,1700,1136.21,273
3383,227,151.284,27
3384,1701,1137.12,274
3385,1104,486.381,231
3386,464,224.766,322
3387,229,153.245,75
3388,157,46.5065,10
3389,1105,487.275,251
3390,1106,487.92,484
3391,1703,1137.15,111
3392,1108,489.818,638
3393,1704,1137.8,112
3394,1705,1138.78,103
3395,230,153.969,78
3396,1111,492.723,387
3397,1113,494.72,233
3398,1114,495.703,432
3399,269,109.559,55
3400,233,155.54,147
3401,235,157.528,28
3402,236,158.499,79
3403,237,159.488,23
3404,238,160.482,107
3405,241,163.482,9
3406,242,164.479,24
3407,1715,1137.74,116
3408,1716,1138.58,277
3409,1717,1139.54,117
3410,243,165.21099999999996,206
3411,247,169.209,31
3412,248,170.207,72
3413,7,5.0971199999999985,4
3414,1626,723.543,251
3415,250,171.892,10
3416,1718,1136.49,278
3417,1628,724.503,252
3418,251,172.824,81
3419,1719,1137.42,279
3420,1629,725.3710000000002,383
3421,466,224.18,317
3422,1630,725.572,637
3423,1632,727.539,639
3424,1634,729.488,641
3425,1636,731.4110000000002,643
3426,469,226.578,135
3427,120,62.8785,40
3428,1638,730.2689999999999,257
3429,1639,731.172,258
3430,471,227.88,194
3431,1640,732.044,647
3432,473,229.826,3
3433,158,46.8457,40
3434,252,171.75799999999995,155
3435,254,173.72400000000005,83
3436,1643,730.807,190
3437,1644,731.807,580
3438,121,63.3091,41
3439,1646,729.6610000000002,650
3440,255,172.65200000000004,158
3441,1117,485.968,445
3442,474,227.87,68
3443,1119,486.709,256
3444,1648,729.247,391
3445,257,173.662,160
3446,259,175.65400000000002,32
3447,1649,728.655,192
3448,475,227.282,135
3449,1650,727.414,193
3450,1651,728.387,194
3451,260,175.612,37
3452,476,228.236,192
3453,1653,729.419,261
3454,270,107.1,18
3455,271,108.033,71
3456,122,62.8201,73
3457,477,226.987,193
3458,1656,725.927,262
3459,478,227.92,136
3460,1675,744.052,264
3461,1676,745.0110000000002,46
3462,275,125.763,166
3463,1120,475.686,179
3464,479,226.083,69
3465,0,0.0,0
3466,273,108.186,44
3467,1679,738.451,394
3468,1121,475.474,0
3469,1125,478.97,62
3470,124,63.4288,80
3471,2,1.97295,1
3472,1680,734.975,504
3473,4,3.96337,3
3474,278,126.98,37
3475,279,127.965,38
3476,262,169.627,76
3477,263,170.62599999999995,86
3478,264,171.42700000000005,164
3479,266,171.72400000000005,166
3480,480,219.025,264
3481,269,170.607,79
3482,270,171.572,169
3483,272,173.266,27
3484,277,177.84400000000005,90
3485,278,177.58599999999996,192
3486,281,180.24400000000003,34
3487,282,181.24400000000003,35
3488,1126,457.272,437
3489,1128,459.244,258
3490,1129,460.209,1
3491,1130,460.145,440
3492,1132,462.014,2
3493,1133,462.479,212
3494,1134,463.479,235
3495,126,61.3061,33
3496,6,5.34909,5
3497,1135,461.138,41
3498,285,179.201,110
3499,1136,462.087,42
3500,282,123.009,7
3501,283,122.944,129
3502,286,125.943,132
3503,1735,733.929,113
3504,1736,734.885,313
3505,274,101.1,53
3506,0,0.0,0
3507,2,1.99504,2
3508,6,5.99399,4
3509,1137,453.96,449
3510,1739,730.895,271
3511,1742,733.559,715
3512,1745,735.948,481
3513,1775,765.6419999999998,275
3514,1776,766.628,404
3515,1777,766.94,117
3516,275,101.075,210
3517,1778,763.47,681
3518,1780,765.3939999999999,683
3519,1782,767.012,685
3520,1784,768.959,279
3521,1785,769.957,280
3522,163,47.1484,5
3523,164,48.1461,6
3524,165,49.1403,7
3525,280,105.524,13
3526,281,106.518,14
3527,282,107.517,15
3528,132,64.0901,44
3529,287,170.27700000000004,112
3530,1788,763.342,408
3531,1794,767.4639999999998,409
3532,135,66.3058,45
3533,1795,762.9789999999998,622
3534,1797,764.7639999999999,411
3535,289,123.679,44
3536,1799,764.4789999999998,63
3537,1800,764.67,281
3538,1801,765.645,282
3539,1802,766.579,203
3540,136,66.7191,34
3541,291,124.864,46
3542,8,7.225460000000001,6
3543,166,48.6085,8
3544,289,166.58,206
3545,10,9.22508,8
3546,292,169.572,178
3547,167,49.6056,9
3548,294,171.543,97
3549,296,173.53900000000004,181
3550,1139,434.46,237
3551,12,11.0604,5
3552,283,103.96,55
3553,293,124.534,123
3554,6,3.2025900000000003,2
3555,286,106.682,73
3556,298,171.48,118
3557,1803,740.363,283
3558,1804,741.174,118
3559,1806,739.549,284
3560,1807,740.118,2
3561,1808,738.648,285
3562,300,169.248,184
3563,302,170.885,89
3564,288,105.271,49
3565,1809,727.742,1020
3566,1140,419.291,214
3567,1813,730.933,287
3568,303,170.21,187
3569,1814,731.735,288
3570,1815,732.041,289
3571,305,171.965,127
3572,307,173.959,92
3573,308,174.688,55
3574,8,5.8796599999999986,4
3575,1816,726.1669999999998,290
3576,1817,727.1669999999998,413
3577,11,8.8415,7
3578,1818,725.2919999999998,619
3579,1820,726.204,291
3580,1821,727.0239999999999,621
3581,1823,728.553,292
3582,1824,729.495,293
3583,310,173.19799999999995,163
3584,1825,729.395,294
3585,19,16.6684,10
3586,1826,729.383,295
3587,313,175.632,34
3588,295,117.882,125
3589,297,119.849,91
3590,1827,717.541,296
3591,298,120.721,92
3592,299,121.721,93
3593,168,46.5887,10
3594,1830,708.539,623
3595,1141,401.191,182
3596,1142,402.19,52
3597,1143,403.187,268
3598,1833,710.846,328
3599,1835,712.842,298
3600,290,101.784,58
3601,14,10.9952,11
3602,17,13.9952,7
3603,18,14.9912,15
3604,21,17.9527,2
3605,314,168.53,216
3606,1836,710.0219999999998,416
3607,1145,403.064,216
3608,1837,710.3660000000001,417
3609,1146,403.669,502
3610,1149,406.646,237
3611,1151,408.604,478
3612,1838,706.0089999999999,964
3613,1842,710.0,54
3614,1153,408.089,239
3615,1843,710.885,122
3616,317,168.887,158
3617,1844,710.257,90
3618,320,170.293,61
3619,322,172.285,195
3620,324,174.283,172
3621,327,177.282,225
3622,330,180.28,101
3623,1845,706.735,419
3624,1846,707.6669999999998,420
3625,22,18.2118,11
3626,1847,708.55,631
3627,25,21.2095,14
3628,28,24.1472,14
3629,30,26.1051,19
3630,331,180.678,102
3631,1849,708.951,633
3632,32,28.1019,21
3633,332,181.669,103
3634,34,30.0947,23
3635,333,182.639,203
3636,1154,404.704,768
3637,1158,408.686,241
3638,153,70.97,85
3639,1852,705.663,975
3640,1856,709.663,125
3641,157,74.4897,105
3642,36,31.3876,3
3643,39,34.3772,6
3644,42,37.3739,11
3645,47,42.0781,21
3646,50,45.0774,24
3647,1866,706.414,306
3648,1867,706.632,307
3649,364,206.038,107
3650,1868,705.207,213
3651,365,206.635,108
3652,366,207.605,109
3653,1869,704.268,648
3654,1872,707.179,342
3655,1874,708.535,216
3656,1878,708.8560000000001,954
3657,1881,711.855,624
3658,1884,714.855,641
3659,1886,716.855,313
3660,1887,717.855,438
3661,367,205.787,102
3662,368,206.767,103
3663,53,45.3472,27
3664,56,48.33600000000001,30
3665,369,205.652,110
3666,59,50.8602,17
3667,61,52.8499,19
3668,63,54.8368,25
3669,65,56.8366,27
3670,67,58.8365,29
3671,69,60.8364,31
3672,71,62.8363,33
3673,73,64.7288,26
3674,370,206.245,42
3675,79,70.6343,34
3676,1894,716.679,316
3677,1895,717.674,317
3678,1896,718.674,318
3679,371,205.18400000000003,143
3680,1897,715.2360000000001,425
3681,1898,716.1260000000002,426
3682,373,207.107,145
3683,375,208.828,147
3684,1899,714.571,538
3685,292,95.976,44
3686,1901,714.7180000000002,427
3687,1902,715.7180000000002,14
3688,1903,716.7180000000002,428
3689,1904,717.717,429
3690,160,72.5505,48
3691,22,15.6833,3
3692,293,96.6462,47
3693,1159,386.562,504
3694,1163,390.502,220
3695,1164,391.502,221
3696,1905,714.442,220
3697,1166,393.271,222
3698,294,97.3763,48
3699,1167,394.244,223
3700,1168,394.817,224
3701,1169,395.456,225
3702,1170,393.969,185
3703,23,16.1209,4
3704,1906,697.795,320
3705,1908,699.203,221
3706,83,68.4405,20
3707,8,3.93084,1
3708,9,4.93018,8
3709,12,7.929410000000002,8
3710,14,9.91753,8
3711,16,11.9165,10
3712,18,13.9107,12
3713,20,15.9076,14
3714,24,16.7587,5
3715,84,68.7778,36
3716,86,70.7674,18
3717,25,17.5063,16
3718,1171,384.85,226
3719,28,20.4662,7
3720,29,21.4662,8
3721,30,22.4661,5
3722,32,24.466,22
3723,300,106.094,52
3724,1172,383.378,55
3725,1173,384.377,186
3726,1175,386.102,56
3727,87,69.0929,3
3728,163,70.6824,36
3729,164,71.6822,37
3730,165,72.6797,49
3731,169,42.3199,11
3732,295,93.2212,45
3733,88,68.0335,39
3734,90,70.0332,41
3735,92,72.0324,43
3736,22,16.3767,16
3737,24,18.376,10
3738,25,19.3332,19
3739,1184,385.677,228
3740,1185,386.4380000000001,552
3741,1188,389.396,474
3742,299,95.8186,57
3743,377,185.442,107
3744,386,194.422,109
3745,387,194.859,112
3746,300,95.7192,49
3747,301,96.7185,117
3748,1190,386.55,230
3749,170,42.2084,49
3750,303,98.5158,60
3751,304,99.3579,61
3752,388,193.174,144
3753,390,195.167,114
3754,391,195.889,110
3755,392,196.854,159
3756,394,198.853,45
3757,395,199.511,46
3758,12,7.28079,5
3759,396,197.451,116
3760,305,98.2203,72
3761,2,1.99534,0
3762,1909,636.389,440
3763,1911,638.387,322
3764,398,196.21400000000003,271
3765,35,23.4297,17
3766,37,25.3913,11
3767,173,43.772,42
3768,10,9.68609,1
3769,1191,371.80800000000005,246
3770,13,12.6638,2
3771,1192,372.032,189
3772,1193,373.012,190
3773,1194,372.951,191
3774,14,13.4842,2
3775,15,14.4838,3
3776,16,15.4826,4
3777,1195,373.595,247
3778,1196,374.193,192
3779,1197,375.154,193
3780,1198,375.85,194
3781,94,64.179,23
3782,1725,635.3330000000002,113
3783,177,46.8325,45
3784,38,25.3322,28
3785,95,64.4354,24
3786,310,99.3768,62
3787,42,29.2723,32
3788,45,32.2694,10
3789,96,65.3199,25
3790,1199,372.33,195
3791,401,189.121,230
3792,1200,370.832,720
3793,1204,374.804,248
3794,1206,376.681,198
3795,1207,377.356,232
3796,1208,378.356,249
3797,1209,379.355,199
3798,1210,380.317,200
3799,403,189.567,232
3800,405,191.536,114
3801,1211,379.083,46
3802,1212,379.971,731
3803,1216,383.911,260
3804,1218,385.9,203
3805,1219,386.877,252
3806,1221,388.246,205
3807,1222,389.246,1005
3808,1227,394.246,257
3809,1229,396.245,235
3810,1230,397.222,287
3811,317,103.755,59
3812,318,104.663,60
3813,319,105.662,61
3814,1232,398.736,52
3815,1233,396.722,208
3816,46,31.3748,11
3817,47,32.3707,12
3818,1234,397.67800000000005,53
3819,1235,398.676,209
3820,1236,399.577,210
3821,1237,400.577,54
3822,1238,401.574,211
3823,1239,402.53,267
3824,1241,404.244,213
3825,1242,405.232,214
3826,301,94.1307,130
3827,181,48.967,28
3828,182,49.9457,41
3829,406,187.088,47
3830,407,188.084,48
3831,303,95.8567,41
3832,184,51.6045,126
3833,1244,402.752,59
3834,321,105.391,2
3835,190,57.015,18
3836,191,58.0149,15
3837,408,185.702,235
3838,410,187.697,121
3839,192,58.9321,31
3840,304,95.6493,5
3841,193,59.9124,53
3842,305,96.4965,190
3843,18,11.2146,3
3844,19,12.2144,4
3845,308,99.4696,37
3846,48,31.78,13
3847,49,32.7732,14
3848,97,60.035,22
3849,98,61.0222,23
3850,99,61.9433,4
3851,309,99.2553,38
3852,20,12.8712,6
3853,21,13.8468,7
3854,196,61.5217,16
3855,310,99.6064,39
3856,411,182.627,49
3857,412,182.373,50
3858,413,183.36900000000003,238
3859,23,15.3916,9
3860,415,184.405,123
3861,311,99.0854,83
3862,416,184.611,124
3863,400,171.862,122
3864,402,173.83599999999996,84
3865,404,175.602,154
3866,407,178.578,157
3867,197,60.8263,33
3868,198,61.816,43
3869,199,62.815,44
3870,200,63.7717,45
3871,201,64.7473,38
3872,202,65.7449,46
